,Id,hacdor,rooms,hacapo,v14a,refrig,v18q,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
6653,ID_68c854054,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65741786f,1,3,0,4,.33333334,6,0,10.0,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,1,0,1,16,36,1,1.7777778999999998,0.11111112,100.0,1,2
6654,ID_3a1564bac,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3eebc59df,0,2,0,2,0,7,0,6.5,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,56,49,3136,4,49,0,0.44444448,0.0,42.25,3136,3
6655,ID_3639c039f,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3eebc59df,0,2,0,2,0,7,0,6.5,0,0,1,0,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,49,36,2401,4,49,0,0.44444448,0.0,42.25,2401,3
6656,ID_2a9a6402b,0,4,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3a54dc150,0,1,1,1,8,0,0,0.0,1,0,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68,0,4624,1,0,0,0.25,64.0,0.0,4624,2
6657,ID_9ba3ea3e9,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39cfe57e0,1,3,0,4,.33333334,0,8,7.666666499999999,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,55,64,3025,16,0,1,4.0,0.11111112,58.777775,3025,3
6658,ID_00e18b86c,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39cfe57e0,1,3,0,4,.33333334,0,8,7.666666499999999,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,28,121,784,16,0,1,4.0,0.11111112,58.777775,784,3
6659,ID_807e04772,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39cfe57e0,1,3,0,4,.33333334,0,8,7.666666499999999,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,34,16,1156,16,0,1,4.0,0.11111112,58.777775,1156,3
6660,ID_0c5a0cf1f,0,4,0,1,1,0,1,1,2,0,2,2,1,3,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39cfe57e0,1,3,0,4,.33333334,0,8,7.666666499999999,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,16,0,1,4.0,0.11111112,58.777775,0,3
6661,ID_840d0bb44,0,4,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36b3da67a,0,1,0,1,0,14,0,14.0,0,0,0,0,0,0,0,1,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,23,196,529,1,196,0,0.25,0.0,196.0,529,3
6662,ID_b355fc361,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106cee335,0,2,1,2,1,3,0,4.0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,55,25,3025,4,9,0,4.0,1.0,16.0,3025,2
6663,ID_fc01085ca,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106cee335,0,2,1,2,1,3,0,4.0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,66,9,4356,4,9,0,4.0,1.0,16.0,4356,2
6664,ID_ffff10415,1,1,1,1,1,0,1,1,2,2,1,3,3,2,5,5,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35f1a7d5b,3,2,0,5,1.5,1,0,2.0,1,0,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,3,0,9,25,1,9,25.0,2.25,4.0,9,1
6665,ID_f1f6261da,1,1,1,1,1,0,1,1,2,2,1,3,3,2,5,5,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35f1a7d5b,3,2,0,5,1.5,1,0,2.0,0,1,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,29,1,841,25,1,9,25.0,2.25,4.0,841,1
6666,ID_9c21ccf01,1,1,1,1,1,0,1,1,2,2,1,3,3,2,5,5,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35f1a7d5b,3,2,0,5,1.5,1,0,2.0,1,0,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,5,0,25,25,1,9,25.0,2.25,4.0,25,1
6667,ID_fb79d8b9b,1,1,1,1,1,0,1,1,2,2,1,3,3,2,5,5,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35f1a7d5b,3,2,0,5,1.5,1,0,2.0,1,0,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,6,0,36,25,1,9,25.0,2.25,4.0,36,1
6668,ID_a0a2811ba,1,1,1,1,1,0,1,1,2,2,1,3,3,2,5,5,5,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35f1a7d5b,3,2,0,5,1.5,1,0,2.0,0,1,0,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,24,9,576,25,1,9,25.0,2.25,4.0,576,1
6669,ID_68aaebf2f,0,1,0,0,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2d6ae4ce6,0,2,1,2,1,0,2,4.0,0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80,4,6400,4,0,0,4.0,1.0,16.0,6400,4
6670,ID_e5bf4eda7,0,1,0,0,0,0,0,1,1,0,1,1,0,2,2,2,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2d6ae4ce6,0,2,1,2,1,0,2,4.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,36,2401,4,0,0,4.0,1.0,16.0,2401,4
6671,ID_61ff5b289,0,4,0,1,1,1,0,2,2,0,0,0,0,2,2,2,2,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,899c7f6b9,0,2,1,2,1,6,0,7.5,0,0,1,0,0,0,0,0,0,2,1.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,52,36,2704,4,36,0,1.0,1.0,56.25,2704,3
6672,ID_855f165ce,0,4,0,1,1,1,0,2,2,0,0,0,0,2,2,2,2,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,899c7f6b9,0,2,1,2,1,6,0,7.5,0,0,0,1,0,0,0,0,0,2,1.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,80,81,6400,4,36,0,1.0,1.0,56.25,6400,3
6673,ID_09d7b98bc,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6cb598b71,2,1,0,3,2,0,8,8.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,36,64,1296,9,0,4,2.25,4.0,64.0,1296,2
6674,ID_ae0cb186e,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6cb598b71,2,1,0,3,2,0,8,8.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,17,64,289,9,0,4,2.25,4.0,64.0,289,2
6675,ID_8312e546e,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6cb598b71,2,1,0,3,2,0,8,8.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,14,49,196,9,0,4,2.25,4.0,64.0,196,2
6676,ID_429fe8ce3,0,4,0,1,1,1,0,1,1,0,2,2,0,3,3,3,3,17,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3c9a7770e,1,2,0,3,.5,16,0,16.5,0,0,0,0,0,0,0,0,1,3,1.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,38,289,1444,9,256,1,1.0,0.25,272.25,1444,4
6677,ID_a70fa3db5,0,4,0,1,1,1,0,1,1,0,2,2,0,3,3,3,3,16,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3c9a7770e,1,2,0,3,.5,16,0,16.5,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,55,256,3025,9,256,1,1.0,0.25,272.25,3025,4
6678,ID_3d40b9f34,0,4,0,1,1,1,0,1,1,0,2,2,0,3,3,3,3,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3c9a7770e,1,2,0,3,.5,16,0,16.5,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,15,81,225,9,256,1,1.0,0.25,272.25,225,4
6679,ID_1feb146d4,0,5,0,1,1,0,2,1,3,1,1,2,3,2,5,5,9,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219798fff,3,2,0,5,1.5,6,0,6.5,1,0,0,0,0,0,0,0,0,3,3.0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,5,0,25,25,36,9,9.0,2.25,42.25,25,2
6680,ID_caaafd511,0,5,0,1,1,0,2,1,3,1,1,2,3,2,5,5,9,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219798fff,3,2,0,5,1.5,6,0,6.5,0,0,1,0,0,0,0,0,0,3,3.0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,36,36,1296,25,36,9,9.0,2.25,42.25,1296,2
6681,ID_04d306abd,0,5,0,1,1,0,2,1,3,1,1,2,3,2,5,5,9,4,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,219798fff,3,2,0,5,1.5,6,0,6.5,0,1,0,0,0,0,0,0,0,3,3.0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,10,16,100,25,36,9,9.0,2.25,42.25,100,2
6682,ID_546075c6e,0,5,0,1,1,0,2,1,3,1,1,2,3,2,5,5,9,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219798fff,3,2,0,5,1.5,6,0,6.5,1,0,0,0,0,0,0,0,0,3,3.0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,25,36,9,9.0,2.25,42.25,0,2
6683,ID_83065ab44,0,5,0,1,1,0,2,1,3,1,1,2,3,2,5,5,9,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,219798fff,3,2,0,5,1.5,6,0,6.5,0,0,0,1,0,0,0,0,0,3,3.0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,21,49,441,25,36,9,9.0,2.25,42.25,441,2
6684,ID_bf14450ea,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b6b1bbf81,1,1,0,2,1,0,8,20.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,38,64,1444,4,0,1,1.0,1.0,400.0,1444,4
6685,ID_26b3af4e8,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,2,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b6b1bbf81,1,1,0,2,1,0,8,20.0,0,0,0,0,0,0,1,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,18,144,324,4,0,1,1.0,1.0,400.0,324,4
6686,ID_fe3eaf456,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,0,0,0,1,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,26,49,676,36,0,16,4.0,4.0,64.0,676,1
6687,ID_debcb5b97,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,0,4,36,0,16,4.0,4.0,64.0,4,1
6688,ID_04e328038,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,4,0,16,36,0,16,4.0,4.0,64.0,16,1
6689,ID_96e970a0d,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,6,0,36,36,0,16,4.0,4.0,64.0,36,1
6690,ID_36466971e,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,0,0,0,1,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,53,81,2809,36,0,16,4.0,4.0,64.0,2809,1
6691,ID_d931fd1c6,0,5,0,1,1,0,2,0,2,2,2,4,4,2,6,6,6,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9ca481dd3,4,2,0,6,2,0,9,8.0,0,1,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,11,25,121,36,0,16,4.0,4.0,64.0,121,1
6692,ID_0b4f5b499,0,4,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30a70901d,3,1,0,4,3,0,11,22.0,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,15,64,225,16,0,9,4.0,9.0,484.0,225,1
6693,ID_5b93a5229,0,4,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30a70901d,3,1,0,4,3,0,11,22.0,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,39,121,1521,16,0,9,4.0,9.0,484.0,1521,2
6694,ID_de4197435,0,4,0,1,1,0,0,2,2,0,2,2,0,4,4,4,4,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30a70901d,3,1,0,4,3,0,11,22.0,0,0,0,0,1,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,18,121,324,16,0,9,4.0,9.0,484.0,324,2
